Method,UncertaintyPercent,Seed,CsvFile,Success,Delay_s,SupportPeakForce_N,SupportRmsForce_N,SupportImpulse_Ns,SupportPeakMoment_Nm,SupportRmsMoment_Nm,TerminalError_m,TerminalError_mm,TrajectoryRMSE_m,TrajectoryRMSE_mm,TrajectoryMaxError_m,TrajectoryMaxError_mm,TotalEffort_N2m2s,SupportEffort_N2m2s,SwingEffort_N2m2s,BaseFinalAngle_deg,BaseMaxAngle_deg
ramp-fmd,10,0,ramp-fmd/csv/inertial_err_10_seed00.csv,1,66.0934329032898,0.27919712802617,0.0893504568213108,0.747802020739129,0.0152799137148831,0.006500581799236,0.00169769428917987,1.69769428917987,0.00165443638315759,1.65443638315759,0.00287625504361643,2.87625504361643,0.120504101020891,0.0290335330404364,0.0914705679804543,26.4712768537192,51.3915179347654
ramp-fmd,10,1,ramp-fmd/csv/inertial_err_10_seed01.csv,1,65.6730449199677,0.291279294524703,0.0957636242759513,0.799074425073511,0.0187582969583995,0.00857084997835588,0.00158142176928562,1.58142176928562,0.00166715556776251,1.66715556776251,0.00268201129937913,2.68201129937913,0.117145473844242,0.0272646356084603,0.0898808382357814,26.4553620182226,51.3708489430258
ramp-fmd,10,2,ramp-fmd/csv/inertial_err_10_seed02.csv,1,67.4768221378326,0.321318412114875,0.0950599056273455,0.785741412598918,0.0145310377469657,0.00603456116645899,0.00219356100487596,2.19356100487596,0.00169804843601773,1.69804843601773,0.00288199776443368,2.88199776443368,0.12000526143731,0.0282776240665107,0.0917276373707992,26.5020551363525,51.2970567572278
ramp-fmd,10,3,ramp-fmd/csv/inertial_err_10_seed03.csv,1,66.9396388530731,0.326143386473425,0.0968839429489422,0.833957522121044,0.0189317441123541,0.00867222106972615,0.00194737765605245,1.94737765605245,0.00169257769513822,1.69257769513822,0.00273350153956517,2.73350153956517,0.122272419682914,0.0275704874430907,0.0947019322398229,26.4780428767425,51.3576124684679
ramp-fmd,10,4,ramp-fmd/csv/inertial_err_10_seed04.csv,1,66.610004901886,0.275850863880332,0.0866709323376683,0.720042955574293,0.0164746897991931,0.00713109541382149,0.00186932465070054,1.86932465070054,0.0015484615559246,1.5484615559246,0.00277199808298986,2.77199808298986,0.108244288523262,0.0238979735559555,0.0843463149673067,26.4732785967469,51.3465075732386
