Method,UncertaintyPercent,ValidTrials,SuccessRate_percent,PeakForceMean_N,PeakForceStd_N,RmsForceMean_N,RmsForceStd_N,ImpulseMean_Ns,ImpulseStd_Ns,PeakMomentMean_Nm,PeakMomentStd_Nm,RmsMomentMean_Nm,RmsMomentStd_Nm,TerminalErrorMean_mm,TerminalErrorStd_mm,TrajectoryRMSEMean_mm,TrajectoryRMSEStd_mm,TotalEffortMean_N2m2s,TotalEffortStd_N2m2s,SupportEffortMean_N2m2s,SupportEffortStd_N2m2s,SwingEffortMean_N2m2s,SwingEffortStd_N2m2s,BaseFinalAngleMean_deg,BaseFinalAngleStd_deg,BaseMaxAngleMean_deg,BaseMaxAngleStd_deg
gjm,10,5,100,0.361491187948841,0.0330962831158045,0.133707071530778,0.00684486527737336,1.1785880489136,0.0712441548094258,0.0234547230459864,0.00547434640510582,0.0105817711042001,0.0021172910912924,4.25373488547779,0.943566833773636,2.91233570460229,0.102900384716994,0.17500899887059,0.00964633608343562,0.0465486435644257,0.00408893984524071,0.128460355306164,0.00588460814776529,26.4839315170382,0.0385613280646343,50.1557730074633,0.0439433550093057
