Method,UncertaintyPercent,Seed,CsvFile,Success,Delay_s,SupportPeakForce_N,SupportRmsForce_N,SupportImpulse_Ns,SupportPeakMoment_Nm,SupportRmsMoment_Nm,TerminalError_m,TerminalError_mm,TrajectoryRMSE_m,TrajectoryRMSE_mm,TrajectoryMaxError_m,TrajectoryMaxError_mm,TotalEffort_N2m2s,SupportEffort_N2m2s,SwingEffort_N2m2s,BaseFinalAngle_deg,BaseMaxAngle_deg
ramp-fmd,20,0,ramp-fmd/csv/inertial_err_20_seed00.csv,1,66.4086351394653,0.400188844292897,0.101874213774827,0.881973199267076,0.0163674531500774,0.00741310480845112,0.00204593804778164,2.04593804778164,0.00195373300511519,1.95373300511519,0.0031048490613756,3.1048490613756,0.14037354086985,0.0427309629298779,0.0976425779399726,26.5023050630679,51.2530729476464
ramp-fmd,20,1,ramp-fmd/csv/inertial_err_20_seed01.csv,1,65.7664248943329,0.336844605936997,0.0972919529149195,0.812875257950426,0.0212881436249545,0.00922313540968146,0.00183261202300375,1.83261202300375,0.00171975178483269,1.71975178483269,0.00267209646100277,2.67209646100277,0.124996625891203,0.0308478400319893,0.094148785859214,26.4605162061941,51.3164755159407
ramp-fmd,20,2,ramp-fmd/csv/inertial_err_20_seed02.csv,1,65.7213418483734,0.273231397475611,0.105135940276448,0.927369497783087,0.0176041013816155,0.00801557958907537,0.0023261413631512,2.3261413631512,0.00213709797904515,2.13709797904515,0.00351402976540764,3.51402976540764,0.130359358597702,0.041708420535726,0.0886509380619764,26.5347653037883,51.250674997379
ramp-fmd,20,3,ramp-fmd/csv/inertial_err_20_seed03.csv,1,65.7680308818817,0.466004167276623,0.144473560593296,1.18084373814185,0.0280270489724269,0.010693065592764,0.00225473636925627,2.25473636925627,0.00169697852780904,1.69697852780904,0.00254590940815854,2.54590940815854,0.189269023255791,0.0472719341687812,0.14199708908701,26.4545200980185,51.3954106597703
ramp-fmd,20,4,ramp-fmd/csv/inertial_err_20_seed04.csv,1,69.8414058685303,0.381103057928708,0.0983785767268713,0.796797601163864,0.0182589644771351,0.00679426381740317,0.00175991118836064,1.75991118836064,0.0015250278037635,1.5250278037635,0.00281340035583665,2.81340035583665,0.123550088729375,0.0288338793718469,0.0947162093575278,26.4807638941666,51.3463185796137
