Method,UncertaintyPercent,ValidTrials,SuccessRate_percent,PeakForceMean_N,PeakForceStd_N,RmsForceMean_N,RmsForceStd_N,ImpulseMean_Ns,ImpulseStd_Ns,PeakMomentMean_Nm,PeakMomentStd_Nm,RmsMomentMean_Nm,RmsMomentStd_Nm,TerminalErrorMean_mm,TerminalErrorStd_mm,TrajectoryRMSEMean_mm,TrajectoryRMSEStd_mm,TotalEffortMean_N2m2s,TotalEffortStd_N2m2s,SupportEffortMean_N2m2s,SupportEffortStd_N2m2s,SwingEffortMean_N2m2s,SwingEffortStd_N2m2s,BaseFinalAngleMean_deg,BaseFinalAngleStd_deg,BaseMaxAngleMean_deg,BaseMaxAngleStd_deg
resto,10,5,100,0.347936698729399,0.0141159183058966,0.1302705800393,0.00337937391518341,1.09043445116062,0.0403718813859233,0.019935537553596,0.00172285988860402,0.00812655968237456,0.000588886585860446,1.8919496731894,0.211522094257074,1.30470081932676,0.0576638909112679,0.0593038347959723,0.00193297611678375,0.0175561651495632,0.00142394639888212,0.0417476696464091,0.00138201307260643,33.4428596472512,0.0104695121502637,33.4428596472512,0.0104695121502637
