Method,UncertaintyPercent,Seed,CsvFile,Success,Delay_s,SupportPeakForce_N,SupportRmsForce_N,SupportImpulse_Ns,SupportPeakMoment_Nm,SupportRmsMoment_Nm,TerminalError_m,TerminalError_mm,TrajectoryRMSE_m,TrajectoryRMSE_mm,TrajectoryMaxError_m,TrajectoryMaxError_mm,TotalEffort_N2m2s,SupportEffort_N2m2s,SwingEffort_N2m2s,BaseFinalAngle_deg,BaseMaxAngle_deg
ramp-pmd,10,0,ramp-pmd/csv/inertial_err_10_seed00.csv,1,64.7272448539734,0.393336316033911,0.213023257060999,1.78540142812701,0.0540442571364248,0.0308103104726385,0.0103914684744656,10.3914684744656,0.011899127232331,11.899127232331,0.0237252498009963,23.7252498009963,0.58573587670336,0.526409551373589,0.0593263253297713,5.74000332241734,6.31005565904686
ramp-pmd,10,1,ramp-pmd/csv/inertial_err_10_seed01.csv,1,65.2276449203491,0.402444521399239,0.218786010038182,1.8343747851804,0.056998617505838,0.0316819031803646,0.00903588429969313,9.03588429969313,0.0122137660668453,12.2137660668453,0.0244264167180109,24.4264167180109,0.620315378682285,0.562532758870012,0.0577826198122727,5.81017271291868,6.26362953345288
ramp-pmd,10,2,ramp-pmd/csv/inertial_err_10_seed02.csv,1,66.4592249393463,0.378522901416969,0.205460667677611,1.72762090025868,0.0515621550954582,0.0292313515199449,0.00920306656585216,9.20306656585216,0.0115455949874936,11.5455949874936,0.0229278282533468,22.9278282533468,0.555996812730582,0.498437719699353,0.0575590930312284,5.78867008345611,6.27295359439187
ramp-pmd,10,3,ramp-pmd/csv/inertial_err_10_seed03.csv,1,66.4455142021179,0.428297603125131,0.223400476860287,1.85614090824979,0.0577789654606877,0.032305999175229,0.00959817647955076,9.59817647955076,0.0123979803525372,12.3979803525372,0.0247743755890375,24.7743755890375,0.64133346445172,0.580819691798362,0.060513772653358,5.78032446885845,6.26231222152594
ramp-pmd,10,4,ramp-pmd/csv/inertial_err_10_seed04.csv,1,65.2735488414764,0.381174656918378,0.208115086114468,1.73997467909676,0.0535040435686936,0.0300847353657338,0.00778342236602244,7.78342236602244,0.0116210447727413,11.6210447727413,0.0233194929667232,23.3194929667232,0.567812691527917,0.512729916715709,0.0550827748122088,5.86714213843959,6.24485035714893
