Method,UncertaintyPercent,Seed,CsvFile,Success,Delay_s,SupportPeakForce_N,SupportRmsForce_N,SupportImpulse_Ns,SupportPeakMoment_Nm,SupportRmsMoment_Nm,TerminalError_m,TerminalError_mm,TrajectoryRMSE_m,TrajectoryRMSE_mm,TrajectoryMaxError_m,TrajectoryMaxError_mm,TotalEffort_N2m2s,SupportEffort_N2m2s,SwingEffort_N2m2s,BaseFinalAngle_deg,BaseMaxAngle_deg
ramp-pmd,20,0,ramp-pmd/csv/inertial_err_20_seed00.csv,1,67.8146028518677,0.372666066076727,0.207962466558349,1.74305980821501,0.0516199397987915,0.0295955082233727,0.0110747797631668,11.0747797631668,0.0116452072527469,11.6452072527469,0.0231692586755616,23.1692586755616,0.555210812515822,0.49619802800363,0.0590127845121924,5.70950137207803,6.32249765242896
ramp-pmd,20,1,ramp-pmd/csv/inertial_err_20_seed01.csv,1,68.172492980957,0.41141412602145,0.221552941235119,1.83476412227384,0.0574233896705281,0.0321551281566205,0.00848057733221673,8.48057733221673,0.0122439795961846,12.2439795961846,0.0244963798262194,24.4963798262194,0.626433176789778,0.569619209569117,0.056813967220661,5.844619642761,6.24770334538134
ramp-pmd,20,2,ramp-pmd/csv/inertial_err_20_seed02.csv,1,68.2773139476776,0.407855151683046,0.196168551266108,1.63689054328401,0.0484051729122536,0.0272841104577809,0.00861989409838202,8.61989409838202,0.0110492433698134,11.0492433698134,0.0220204946946241,22.0204946946241,0.509330339142503,0.44845062840638,0.0608797107361234,5.8177505010581,6.2748301952107
ramp-pmd,20,3,ramp-pmd/csv/inertial_err_20_seed03.csv,1,64.9491221904755,0.408463526100479,0.224189836531372,1.88325117226135,0.0580023429714547,0.0325919686508723,0.0092406138219814,9.24061382198141,0.0126901747161249,12.6901747161249,0.0254472410081248,25.4472410081248,0.669704129306122,0.608222834261001,0.0614812950451204,5.79649179623066,6.2288361709118
ramp-pmd,20,4,ramp-pmd/csv/inertial_err_20_seed04.csv,1,65.3643760681152,0.370027304294134,0.19624024343633,1.63365643538236,0.0505125685502548,0.0285334580003263,0.00574558840024513,5.74558840024513,0.0111271593044833,11.1271593044833,0.0223570369338892,22.3570369338892,0.518718066425442,0.466734363759835,0.0519837026656066,5.98343769311256,6.22150663824677
