Method,UncertaintyPercent,ValidTrials,SuccessRate_percent,PeakForceMean_N,PeakForceStd_N,RmsForceMean_N,RmsForceStd_N,ImpulseMean_Ns,ImpulseStd_Ns,PeakMomentMean_Nm,PeakMomentStd_Nm,RmsMomentMean_Nm,RmsMomentStd_Nm,TerminalErrorMean_mm,TerminalErrorStd_mm,TrajectoryRMSEMean_mm,TrajectoryRMSEStd_mm,TotalEffortMean_N2m2s,TotalEffortStd_N2m2s,SupportEffortMean_N2m2s,SupportEffortStd_N2m2s,SwingEffortMean_N2m2s,SwingEffortStd_N2m2s,BaseFinalAngleMean_deg,BaseFinalAngleStd_deg,BaseMaxAngleMean_deg,BaseMaxAngleStd_deg
ramp-pmd,20,5,100,0.394085234835167,0.0208218704231477,0.209222807805455,0.013384629157437,1.74632441628332,0.113193443100876,0.0531926827806565,0.00428976967487816,0.0300320346977945,0.00229391383823316,8.63229068319842,1.91650923775054,11.7511528478706,0.710265724854992,0.575879304835933,0.0697892367107211,0.517845012799993,0.0684565355619436,0.0580342920359408,0.00384169588964012,5.83036020104807,0.099434626983562,6.25907480043591,0.0410053110440162
