Method,UncertaintyPercent,ValidTrials,SuccessRate_percent,PeakForceMean_N,PeakForceStd_N,RmsForceMean_N,RmsForceStd_N,ImpulseMean_Ns,ImpulseStd_Ns,PeakMomentMean_Nm,PeakMomentStd_Nm,RmsMomentMean_Nm,RmsMomentStd_Nm,TerminalErrorMean_mm,TerminalErrorStd_mm,TrajectoryRMSEMean_mm,TrajectoryRMSEStd_mm,TotalEffortMean_N2m2s,TotalEffortStd_N2m2s,SupportEffortMean_N2m2s,SupportEffortStd_N2m2s,SwingEffortMean_N2m2s,SwingEffortStd_N2m2s,BaseFinalAngleMean_deg,BaseFinalAngleStd_deg,BaseMaxAngleMean_deg,BaseMaxAngleStd_deg
ramp-fmd,20,5,100,0.371474414582167,0.0719444533091024,0.109430848857272,0.0198308228097365,0.919971858861261,0.155076062206518,0.0203091423212419,0.004679260513924,0.00842782984347503,0.00155176988258479,2.0438677983107,0.249704107138897,1.80651782011312,0.239645249752625,0.141709727468784,0.0273934441398905,0.0382786074076443,0.00801383499773644,0.10343112006114,0.0218025592736809,26.4865741130471,0.0328256252265656,51.31239054007,0.0620232298231218
