Method,UncertaintyPercent,ValidTrials,SuccessRate_percent,PeakForceMean_N,PeakForceStd_N,RmsForceMean_N,RmsForceStd_N,ImpulseMean_Ns,ImpulseStd_Ns,PeakMomentMean_Nm,PeakMomentStd_Nm,RmsMomentMean_Nm,RmsMomentStd_Nm,TerminalErrorMean_mm,TerminalErrorStd_mm,TrajectoryRMSEMean_mm,TrajectoryRMSEStd_mm,TotalEffortMean_N2m2s,TotalEffortStd_N2m2s,SupportEffortMean_N2m2s,SupportEffortStd_N2m2s,SwingEffortMean_N2m2s,SwingEffortStd_N2m2s,BaseFinalAngleMean_deg,BaseFinalAngleStd_deg,BaseMaxAngleMean_deg,BaseMaxAngleStd_deg
baseline,20,5,100,0.674594606572449,0.0208225462195485,0.409363102315889,0.0178260721603155,3.67909785898571,0.160049565854934,0.0924180026617995,0.00384099705265712,0.0558245815343796,0.00331229431989402,8.02835346769275,1.2365565496996,22.9709436288098,1.19250805633647,2.02630047847885,0.189582233888614,1.96513481210986,0.19130506776614,0.0611656663689876,0.00767339704298118,0.508924885013563,0.139429268506162,2.6393357247936,0.12120291681621
