Method,UncertaintyPercent,ValidTrials,SuccessRate_percent,PeakForceMean_N,PeakForceStd_N,RmsForceMean_N,RmsForceStd_N,ImpulseMean_Ns,ImpulseStd_Ns,PeakMomentMean_Nm,PeakMomentStd_Nm,RmsMomentMean_Nm,RmsMomentStd_Nm,TerminalErrorMean_mm,TerminalErrorStd_mm,TrajectoryRMSEMean_mm,TrajectoryRMSEStd_mm,TotalEffortMean_N2m2s,TotalEffortStd_N2m2s,SupportEffortMean_N2m2s,SupportEffortStd_N2m2s,SwingEffortMean_N2m2s,SwingEffortStd_N2m2s,BaseFinalAngleMean_deg,BaseFinalAngleStd_deg,BaseMaxAngleMean_deg,BaseMaxAngleStd_deg
ramp-fmd,10,5,100,0.298757817003901,0.0235702525447451,0.0927457724022436,0.00447266552776472,0.777323667221379,0.0444520948972011,0.0167951364663591,0.00199648568832082,0.0073818618855197,0.00119723401540403,1.85787587401889,0.236067343515911,1.65213592760013,0.0606686739996365,0.117634308901724,0.00556283733298869,0.0272088507428907,0.00197278627234329,0.0904254581588329,0.00381866300582971,26.4760030963567,0.0168721950713004,51.3527087353451,0.0353371786250566
